user,sku,category,query,click_time,query_time
001e7ce009e3e6fb858e4d0e8162f5d606dde00e,2878036,abcat0205007,Soundbar,"2011-09-04 16:39:48.149","2011-09-04 16:38:52.257"
001eaafdd9c13961748513d73d3ce23c4cccda15,3230883,cat02015,"randy orton","2011-09-08 20:16:29.33","2011-09-08 20:15:50.695"
001eb7f31ca347d97844ccca2f212f814c29d505,2842092,pcmcat209000050008,"HP touchpad","2011-10-02 13:09:30.809","2011-10-02 13:08:51.857"
001ed1e23e0a818e15b4a8403ebbd5aa3dedabfb,3024056,abcat0106004,"42 LED tv mount","2011-09-01 00:33:31.19","2011-09-01 00:29:34.376"
001ed5b1a7fd5020e93cf7a9f74a2206585718ee,2620821,abcat0101001,"lcd tv","2011-10-24 23:24:12.494","2011-10-24 23:23:23.849"
001ed87220f7b6cb3c517591b29c4dc1cd21af33,9999159400050005,abcat0707001,"Nintendo 3ds","2011-08-14 11:24:46.312","2011-08-14 11:20:01.995"
001eef0ed8e2680561141b8c7cfb2ae78462d38a,1623912,pcmcat247400050000,"Hp Tablet","2011-09-14 06:02:37.232","2011-09-14 06:02:28.16"
001ef2cb1c61f8b7352911c04e4bf99782712c63,3166715,pcmcat186400050002,s8200,"2011-10-20 15:36:29.693","2011-10-20 15:36:18.373"
001ef8e10e709c516059c0afa742ad7726b6fca4,2173056,abcat0703002,batman,"2011-10-18 00:43:35.858","2011-10-18 00:42:45.054"
001f036c26e4a8e388450964aa7cac51628c81da,9771632,abcat0903002,Microwaves,"2011-10-18 21:52:45.66","2011-10-18 21:51:14.048"
001f036c26e4a8e388450964aa7cac51628c81da,2622213,abcat0903001,Microwaves,"2011-10-18 21:55:51.174","2011-10-18 21:51:14.048"
001f036c26e4a8e388450964aa7cac51628c81da,9720196,abcat0903001,"White Microwaves","2011-10-18 21:58:24.889","2011-10-18 21:57:34.367"
001f0731016bdbd8432428db499fa7bd6f9bf474,2390524,pcmcat209000050008,"htc flyer","2011-10-01 11:36:09.387","2011-10-01 11:35:53.145"
001f240c8a57c6dab90fbf74dc41995152b2d366,2107449,abcat0703002,"Battlefield 3","2011-10-25 07:35:26.174","2011-10-25 07:35:15.71"
001f243549bdfe113ff4ec78d247353766e112ac,2563043,pcmcat232900050017,"Test drive","2011-10-13 17:29:15.236","2011-10-13 17:29:06.746"
001f378949172a8ed9658d054884f4bc944e2b6a,1211569,pcmcat218000050001,"Folding keyboard","2011-10-11 17:17:20.299","2011-10-11 17:16:00.793"
001f5a506f30a674bd3490862b26a0ea42c29dd9,8771929,abcat0201011,"iPod classic","2011-10-19 10:18:32.663","2011-10-19 10:17:48.766"
001f5a5c6c7b6c86a1533fa58aeedba3a0eeedf9,3447007,abcat0508016,quicken,"2011-10-25 23:30:20.562","2011-10-25 23:29:32.106"
001f5a7feef8b8b33759a7b150564b00d6b68afd,2009281,abcat0101001,60,"2011-10-07 21:37:30.109","2011-10-07 21:36:19.758"
001f626c8f4c59af2ef8d2d5394c55fe49e27f39,1331156,pcmcat128700050041,"Apple tv","2011-10-13 22:56:13.835","2011-10-13 22:52:11.877"
001f688980244597e161bae02b17d060fa00fe8b,8455502,pcmcat232900050017,scarface,"2011-10-26 00:51:07.306","2011-10-26 00:50:41.879"
001f7e434280388125e2787b4399cb7be530aeca,3016039,pcmcat242000050008,"iPad stylus","2011-09-04 08:20:28.912","2011-09-04 08:19:48.57"
001f7f23b5cddcc212b0b192009a27874d687092,2877407,cat02015,"wwe money in the bank 2011","2011-09-10 01:40:48.8","2011-09-10 01:40:15.866"
001f82c75e03eefdab665f76d84eeef459a8f5bf,2236735,pcmcat247400050000,"lenovo laptop","2011-08-20 20:34:52.047","2011-08-20 20:33:38.956"
001f82c75e03eefdab665f76d84eeef459a8f5bf,2821479,pcmcat247400050000,"lenovo laptop","2011-09-01 11:40:19.865","2011-09-01 11:39:10.452"
001f82c75e03eefdab665f76d84eeef459a8f5bf,3441137,pcmcat247400050000,dm4,"2011-10-13 23:23:47.865","2011-10-13 23:22:38.027"
001f848ec53f9801699134cb8d6bdba9f0cc5aca,3512065,pcmcat147700050016,Mw3,"2011-10-30 21:13:14.497","2011-10-30 21:11:50.365"
001f848ec53f9801699134cb8d6bdba9f0cc5aca,2670179,abcat0703002,Mw3,"2011-10-30 21:13:56.375","2011-10-30 21:11:50.365"
001f98d6a012894ddb1811335bfd11cc4d004683,2381065,pcmcat209600050010,amp,"2011-10-19 22:18:59.379","2011-10-19 22:17:48.385"
001f9ee472890979ef275cf5ec66e6fb46b24ef4,9881868,abcat0106005,"tv mounts","2011-10-18 12:03:35.47","2011-10-18 12:03:30.886"
001fa51956c94ca017a67b60ac70c5502e7d8937,3478046,pcmcat209000050008,"Sony s tablet","2011-10-18 17:25:21.034","2011-10-18 17:24:34.494"
001fc0d5f6ca2a86e8638c050ece95f5ac3352cd,1623912,pcmcat247400050000,FallSale_Computers_20110930,"2011-10-01 00:41:30.367","2011-10-01 00:39:35.705"
001fcb792dd42c4a2ff8812315e3d3abcea22339,9892921,abcat0302037,Speakers,"2011-08-12 11:10:17.146","2011-08-12 11:06:05.594"
001fd5bc2b09d7d27449e567f3c311c1abbee3d9,3585258,cat02015,Friday,"2011-09-22 22:55:29.474","2011-09-22 22:54:52.703"
001fe3c0822a7a336bea2c02a27322d642dcc2e2,9450578,pcmcat144700050004,"bose headphones","2011-10-26 00:54:14.813","2011-10-26 00:53:27.245"
001ffd3e35c06f330ab997d84dcf6a2344458e18,9024218,pcmcat189600050008,"Western digital laptop drive","2011-10-12 15:27:00.188","2011-10-12 15:24:44.739"
002013901cb94f047b7ef5a62bab70d502cf438f,2715258,pcmcat247400050000,"hp g4","2011-08-15 17:18:10.608","2011-08-15 17:17:52.992"
002019c138398d3621b685825ddc6b89f80789f4,7942845,abcat0410030,"mini dv","2011-10-19 23:09:20.084","2011-10-19 23:08:26.618"
0020203b55b747c2a116b21e39ff29aa61f7ea46,1237488,abcat0805003,"voice recorder","2011-10-06 23:13:05.588","2011-10-06 23:12:55.983"
0020278215538c986b58d90b9fa1707ca8d62394,1520158,pcmcat209700050013,antivirus,"2011-10-26 00:56:27.501","2011-10-26 00:55:56.816"
00202bc811e366c797ab00424749025e474d29f3,2596077,pcmcat200900050015,"Computer monitor","2011-09-25 19:40:38.971","2011-09-25 19:39:03.272"
00204c381f33d272a886b0f8844dd0b02f93199e,2052194,abcat0202003,receiver,"2011-10-06 23:09:07.495","2011-10-06 23:08:58.811"
00207438edda586800b2e6bacd0215fc2baa3f25,9172799,pcmcat189600050008,"laptop hard drive","2011-10-19 22:44:05.77","2011-10-19 22:43:30.457"
0020746e23312bc4b38d00d47f62d8193ba17722,9511012,pcmcat191100050003,OnlineMidnightSale_Car_GPS,"2011-10-26 05:11:01.553","2011-10-26 05:07:30.184"
00209c35548e4a3cb2c3f7fe6c2cd0ef48aea2f2,7028735,cat02009,employment,"2011-10-19 23:53:58.152","2011-10-19 23:53:25.097"
0020a07b8edffcf63804b234fd05ec5aed5f4b13,1165624,cat02499,inno,"2011-10-19 22:21:13.841","2011-10-19 22:21:00.227"
0020ac70038f582b1c4c1c7cbb6777f379a6c2de,9755886,cat02015,"lord of the rings","2011-10-25 23:04:29.305","2011-10-25 23:03:40.567"
0020aedd2c7268ce242a761d2f7a9a6c114bbbbd,2847643,abcat0503013,"Cable modem","2011-10-29 09:36:25.724","2011-10-29 09:33:29.968"
0020aedd2c7268ce242a761d2f7a9a6c114bbbbd,2836657,abcat0503013,"Cable modem","2011-10-29 09:38:10.689","2011-10-29 09:33:29.968"
0020bb729e5b8f4957cdbe361a74803d6c200701,1261439,abcat0513005,"Wireless keyboard","2011-10-29 17:32:22.201","2011-10-29 17:31:46.843"
0020deb37ffe121dc45b96121de3550c8a834954,9459043,cat02015,"james bond","2011-10-26 00:53:56.37","2011-10-26 00:51:31.595"
0020ecfd9ab0978a8c843c6ce74792eabe4a7707,2350175,cat02015,trueblood,"2011-09-04 09:21:52.795","2011-09-04 09:19:01.546"
0020f11a02e393b93591d67a0c872d76633165da,3531291,pcmcat244200050013,"usb flash drive","2011-10-26 00:09:18.036","2011-10-26 00:08:40.126"
0020f348b925e20e111d1f53a58d915ac82fc8eb,8320033,cat02680,"alarm clocks","2011-10-25 23:33:27.322","2011-10-25 23:31:00.706"
0020fbe3f8e0366f6c59bab0adf49ae19500944b,1972853,abcat0703002,Ico,"2011-10-08 11:18:50.116","2011-10-08 11:18:34.184"
002105764b566c5df8b29dd79d5d53c9147cf3ee,2128276,abcat0101001,"65 inch tv","2011-09-06 20:54:59.567","2011-09-06 20:52:37.757"
002118619517e71c4e2550a33b56101395af795b,9540375,abcat0703002,"Midnight club","2011-10-24 23:02:01.839","2011-10-24 22:59:36.729"
002118619517e71c4e2550a33b56101395af795b,9999163600050021,abcat0205003,Speakers,"2011-10-25 03:48:53.499","2011-10-25 03:46:56.676"
002118619517e71c4e2550a33b56101395af795b,2138273,abcat0205003,Speakers,"2011-10-25 03:49:22.373","2011-10-25 03:46:56.676"
00211e9a045bd1706e4af414a86c6d74ae637ce0,3003275,abcat0707002,"professor layton and the last specter","2011-10-19 13:08:05.107","2011-10-19 13:07:48.657"
002132663dcb3ff16ece8d098279ce86dc861275,1019306,pcmcat183800050007,"Mac charging cord","2011-10-25 15:44:22.963","2011-10-25 15:43:14.102"
002142edc17ce8d212aa7116af8ee10d0019c005,16946977,cat02009,"Bob marley legends","2011-09-16 16:53:07.969","2011-09-16 16:52:35.803"
002164f1fd0f64a4949509bc8273e4b9a3f56575,1260816,abcat0811003,"signal boosters","2011-08-19 17:20:24.849","2011-08-19 17:16:48.933"
0021674c398961ec4509a1c9f96d6614b188e717,9138845,abcat0511009,"Slide converter","2011-10-24 13:07:24.63","2011-10-24 13:04:32.707"
0021a90ab37daedf6877bbd4bb5eae2981745e0b,1149632,abcat0302013,"Car stereo","2011-09-22 22:14:43.562","2011-09-22 22:11:56.113"
0021a90ab37daedf6877bbd4bb5eae2981745e0b,1685043,abcat0302013,"Car stereo","2011-09-22 22:15:27.46","2011-09-22 22:11:56.113"
0021b859fa1ab6bf3598f789b4071e17ddd7fb42,2372356,abcat0101001,samsung,"2011-08-22 14:17:23.498","2011-08-22 14:14:35.936"
0021b859fa1ab6bf3598f789b4071e17ddd7fb42,9797432,abcat0410012,"backup battery","2011-10-05 21:35:52.329","2011-10-05 21:33:51.206"
0021b859fa1ab6bf3598f789b4071e17ddd7fb42,9952013,abcat0515043,apc,"2011-10-07 14:09:49.476","2011-10-07 14:06:31.082"
0021b859fa1ab6bf3598f789b4071e17ddd7fb42,1182342,abcat0515043,apc,"2011-10-07 14:10:52.59","2011-10-07 14:06:31.082"
0021beff3eac88a2bd8c796f2507a05833e0024b,2817743,pcmcat209000050008,"Samsung galaxy","2011-09-23 02:22:16.156","2011-09-23 02:21:16.387"
0021c7d77c804bdd79d0f0294e1277db8dc6cd8a,2842056,pcmcat209000050008,touchpad,"2011-08-21 08:25:01.163","2011-08-21 08:24:48.232"
0021cc91560ac5914c7729f6a1cae24c6b970735,3061302,abcat0703001,"psp 3","2011-10-01 11:09:53.162","2011-10-01 11:09:05.442"
0021d103430ef34550308c9a23bd139caa5888dc,1733053,abcat0303001,"Car cd DVD player","2011-08-27 11:38:24.972","2011-08-27 11:38:02.475"
0021d103430ef34550308c9a23bd139caa5888dc,2045097,abcat0302013,"Car cd DVD player","2011-08-27 11:38:57.476","2011-08-27 11:38:02.475"
0021d6b7f68bdb46972562de931dd9caadb9ef61,19046802,cat02719,"lil wayne","2011-08-28 10:24:22.005","2011-08-28 10:22:42.778"
0021d6b7f68bdb46972562de931dd9caadb9ef61,2583971,cat02719,"z ro","2011-09-20 12:53:27.874","2011-09-20 12:53:19.782"
0021d872d334016ab1ace099c1bd6ce65742cbd1,9253372,abcat0513001,"logitech wireless mouse","2011-09-03 14:04:24.774","2011-09-03 14:04:06.577"
0021d872d334016ab1ace099c1bd6ce65742cbd1,9253407,abcat0513001,"logitech wireless mouse","2011-09-03 14:05:11.564","2011-09-03 14:04:06.577"
0021d872d334016ab1ace099c1bd6ce65742cbd1,2577631,abcat0513001,"logitech wireless mouse","2011-09-03 14:05:34.186","2011-09-03 14:04:06.577"
0021e6f80ee246c065f5b3cd342c41367420751b,2711058,abcat0201010,"samsung galaxy player","2011-09-04 23:23:03.355","2011-09-04 23:22:07.122"
0021e6f80ee246c065f5b3cd342c41367420751b,2414049,pcmcat162100050040,"samsung galaxy player","2011-09-11 19:24:30.072","2011-09-11 19:24:19.776"
0021e6f80ee246c065f5b3cd342c41367420751b,2711058,abcat0201010,"samsung galaxy player","2011-09-11 19:24:52.86","2011-09-11 19:24:19.776"
0021e6f80ee246c065f5b3cd342c41367420751b,3521682,abcat0201011,"Samsung galaxy player","2011-09-18 09:46:13.579","2011-09-18 09:45:57.327"
0021e6f80ee246c065f5b3cd342c41367420751b,1232474,pcmcat144700050004,IBeats,"2011-09-18 23:32:28.261","2011-09-18 23:31:02.266"
0021e6f80ee246c065f5b3cd342c41367420751b,1701009,abcat0504010,"flash drive","2011-09-24 14:50:03.854","2011-09-24 14:47:56.74"
0021e6f80ee246c065f5b3cd342c41367420751b,3521646,abcat0201011,"samsung galaxy player","2011-10-30 21:32:59.381","2011-10-30 21:30:27.305"
0021eb44af7b361ea7aef62878fadc9e235d3cfb,2825041,pcmcat231700050017,Roku,"2011-09-28 00:44:34.592","2011-09-28 00:43:02.087"
0021fcc656d8e2cecf212011eb35de08a99be1d5,9199217,pcmcat144700050004,"Koss pro3aa titanium","2011-10-25 21:18:18.356","2011-10-25 21:16:28.986"
0022029bc71f661e335e74d64ce05860af2de2f7,1879739,pcmcat162100050040,"virgin mobile","2011-09-26 09:22:42.299","2011-09-26 09:22:13.365"
0022029bc71f661e335e74d64ce05860af2de2f7,2549953,pcmcat162100050040,"virgin mobile","2011-09-26 09:22:56.168","2011-09-26 09:22:13.365"
00220fbf3e0d2a92a49dc5c40874fd5d6009df38,9238363,pcmcat144700050004,"bluetooth ipod","2011-08-14 13:47:20.825","2011-08-14 13:44:58.362"
